24102016.053323,20,39,130
24102016.053323,74,30,193
24102016.053323,7,24,70
24102016.053323,55,77,113
24102016.053323,88,82,79
24102016.053323,72,80,106
24102016.053323,17,75,125
24102016.053323,70,90,156
24102016.053323,45,3,103
24102016.053323,12,8,106
24102016.053323,26,48,78
24102016.053323,73,94,128
24102016.053323,86,14,156
24102016.053323,58,98,99
24102016.053323,64,72,161
24102016.053323,87,54,86
24102016.053323,97,51,6
24102016.053323,86,42,197
24102016.053323,39,3,23
24102016.053323,78,17,37
24102016.053323,24,55,176
24102016.053323,80,40,177
24102016.053323,78,87,129
24102016.053323,5,78,115
24102016.053323,90,35,163
24102016.053323,81,53,184
24102016.053323,11,0,8
24102016.053323,28,78,86
24102016.053323,31,6,13
24102016.053323,91,31,187
24102016.053323,62,75,193
24102016.053323,61,59,33
24102016.053323,9,28,146
24102016.053323,28,50,20
24102016.053323,24,42,91
24102016.053323,26,19,177
24102016.053323,49,45,4
24102016.053323,94,4,1
24102016.053323,67,98,176
24102016.053323,91,35,94
24102016.053323,46,65,122
24102016.053323,83,75,58
24102016.053323,67,63,45
24102016.053323,81,17,167
24102016.053323,20,77,67
24102016.053323,96,21,72
24102016.053323,64,84,191
24102016.053323,74,89,190
24102016.053323,42,88,87
24102016.053323,53,45,30
24102016.053323,65,58,19
24102016.053323,25,49,34
24102016.053323,91,68,104
24102016.053323,95,90,165
24102016.053323,41,56,73
24102016.053323,10,18,163
24102016.053323,80,23,170
24102016.053323,78,57,183
24102016.053323,13,58,166
24102016.053323,46,80,136
24102016.053323,51,30,12
24102016.053323,55,92,126
24102016.053323,75,35,179
24102016.053323,93,68,116
24102016.053323,82,11,129
24102016.053323,98,24,150
24102016.053323,82,17,191
24102016.053323,24,84,198
24102016.053323,45,33,176
24102016.053323,97,75,53
24102016.053323,15,95,77
24102016.053323,95,87,87
24102016.053323,23,17,156
24102016.053323,76,73,171
24102016.053323,56,10,97
24102016.053323,88,12,54
24102016.053323,98,25,153
24102016.053323,33,94,53
24102016.053323,20,78,165
24102016.053323,18,10,95
24102016.053323,38,53,4
24102016.053323,21,22,28
24102016.053323,27,92,196
24102016.053323,74,43,42
24102016.053323,44,36,6
24102016.053323,18,69,76
24102016.053323,80,0,33
24102016.053323,46,66,64
24102016.053323,15,94,52
24102016.053323,8,68,23
24102016.053323,17,41,39
24102016.053323,93,51,80
24102016.053323,84,75,135
24102016.053323,65,96,79
24102016.053323,26,57,4
24102016.053323,19,61,190
24102016.053323,92,66,59
24102016.053323,84,19,139
24102016.053323,86,5,12
24102016.053323,70,62,36
24102016.053323,47,44,30
24102016.053323,10,81,34
24102016.053323,96,62,63
24102016.053323,87,95,155
24102016.053323,75,67,119
24102016.053323,69,30,19
24102016.053323,66,0,54
24102016.053323,34,98,193
24102016.053323,30,11,72
24102016.053323,28,41,134
24102016.053323,72,0,176
24102016.053323,5,83,78
24102016.053323,17,43,26
24102016.053323,96,33,124
24102016.053323,24,12,117
24102016.053323,32,80,146
24102016.053323,44,46,36
24102016.053323,52,60,25
24102016.053323,46,49,156
24102016.053323,38,29,157
24102016.053323,68,73,160
24102016.053323,70,61,91
24102016.053323,15,86,191
24102016.053323,17,35,121
24102016.053323,47,90,17
24102016.053323,18,49,99
24102016.053323,31,91,128
24102016.053323,71,19,173
24102016.053323,10,47,13
24102016.053323,30,28,120
24102016.053323,60,97,199
24102016.053323,68,36,112
24102016.053323,36,4,67
24102016.053323,29,54,35
24102016.053323,85,31,130
24102016.053323,57,99,69
24102016.053323,68,95,145
24102016.053323,81,25,78
24102016.053323,24,66,88
24102016.053323,59,84,21
24102016.053323,99,1,125
24102016.053323,26,82,30
24102016.053323,57,47,115
24102016.053323,5,18,175
24102016.053323,47,90,150
24102016.053323,60,5,113
24102016.053323,21,23,145
24102016.053323,0,2,164
24102016.053323,27,19,31
24102016.053323,14,9,137
24102016.053323,91,77,7
24102016.053323,77,65,87
24102016.053323,54,16,15
24102016.053323,58,1,31
24102016.053323,13,32,97
24102016.053323,49,84,113
24102016.053323,48,42,152
24102016.053323,90,1,187
24102016.053323,2,39,122
24102016.053323,25,82,2
24102016.053323,18,51,49
24102016.053323,84,45,48
24102016.053323,87,69,115
24102016.053323,14,38,124
24102016.053323,38,28,138
24102016.053323,41,86,45
24102016.053323,20,78,139
24102016.053323,52,22,137
24102016.053323,52,96,189
24102016.053323,44,58,198
24102016.053323,59,32,91
24102016.053323,18,64,68
24102016.053323,78,70,156
24102016.053323,66,45,91
24102016.053323,46,92,171
24102016.053323,81,32,5
24102016.053323,88,58,123
24102016.053323,67,82,167
24102016.053323,58,16,93
24102016.053323,2,99,165
24102016.053323,59,57,26
24102016.053323,87,47,8
24102016.053323,75,50,141
24102016.053323,99,99,65
24102016.053323,59,95,198
24102016.053323,19,10,151
24102016.053323,88,44,67
24102016.053323,95,31,123
24102016.053323,13,15,181
24102016.053323,12,45,46
24102016.053323,59,23,134
24102016.053323,42,6,83
24102016.053323,19,37,189
24102016.053323,70,54,183
24102016.053323,76,10,102
24102016.053323,91,92,157
24102016.053323,97,44,153
24102016.053323,58,16,100
24102016.053323,85,27,5
24102016.053323,40,30,188
24102016.053323,28,39,15
24102016.053323,66,62,97
24102016.053323,91,89,66
24102016.053323,57,16,75
24102016.053323,21,46,88
24102016.053323,2,18,159
24102016.053323,30,14,19
24102016.053323,22,12,100
24102016.053323,71,38,188
24102016.053323,27,85,162
24102016.053323,50,24,61
24102016.053323,14,53,185
24102016.053323,31,6,130
24102016.053323,56,13,26
24102016.053323,90,7,130
24102016.053323,76,86,152
24102016.053323,18,30,10
24102016.053323,41,24,159
24102016.053323,19,93,96
24102016.053323,61,90,123
24102016.053323,97,97,175
24102016.053323,89,86,46
24102016.053323,55,14,65
24102016.053323,1,42,100
24102016.053323,24,47,100
24102016.053323,36,90,41
24102016.053323,43,60,131
24102016.053323,80,38,63
24102016.053323,56,17,121
24102016.053323,85,90,156
24102016.053323,14,74,61
24102016.053323,81,52,161
24102016.053323,64,32,147
24102016.053323,15,36,26
24102016.053323,12,62,99
24102016.053323,62,2,199
24102016.053323,79,74,126
24102016.053323,14,44,110
24102016.053323,79,80,167
24102016.053323,2,63,185
24102016.053323,46,16,56
24102016.053323,62,29,15
24102016.053323,70,38,46
24102016.053323,80,34,20
24102016.053323,64,25,163
24102016.053323,36,5,179
24102016.053323,76,84,179
24102016.053323,33,55,119
24102016.053323,71,96,126
24102016.053323,60,54,36
24102016.053323,44,32,99
24102016.053323,56,27,13
24102016.053323,21,97,136
24102016.053323,80,74,113
24102016.053323,76,67,166
24102016.053323,83,11,136
24102016.053323,47,51,138
24102016.053323,66,61,171
24102016.053323,83,70,21
24102016.053323,9,45,150
24102016.053323,27,26,73
24102016.053323,54,78,33
24102016.053323,68,44,158
24102016.053323,92,99,157
24102016.053323,48,23,197
24102016.053323,63,92,94
24102016.053323,97,6,152
24102016.053323,85,88,146
24102016.053323,57,40,177
24102016.053323,71,93,14
24102016.053323,97,80,156
24102016.053323,87,37,0
24102016.053323,31,82,8
24102016.053323,58,94,72
24102016.053323,10,23,122
24102016.053323,63,37,115
24102016.053323,40,27,96
24102016.053323,76,1,14
24102016.053323,6,88,195
24102016.053323,49,74,19
24102016.053323,13,90,181
24102016.053323,96,96,17
24102016.053323,96,28,114
24102016.053323,92,85,69
24102016.053323,91,54,101
24102016.053323,93,26,65
24102016.053323,36,32,185
24102016.053323,30,9,28
24102016.053323,30,78,92
24102016.053323,0,64,112
24102016.053323,29,40,10
24102016.053323,22,71,119
24102016.053323,79,63,147
24102016.053323,0,62,198
24102016.053323,72,19,4
24102016.053323,4,1,148
24102016.053323,56,44,26
24102016.053323,42,15,120
24102016.053323,79,49,7
24102016.053323,92,49,82
24102016.053323,38,99,95
24102016.053323,68,15,169
24102016.053323,50,40,197
24102016.053323,61,85,188
24102016.053323,99,17,121
24102016.053323,25,65,44
24102016.053323,37,99,46
24102016.053323,0,26,128
24102016.053323,99,7,94
24102016.053323,28,19,56
24102016.053323,67,53,135
24102016.053323,68,34,87
24102016.053323,17,56,149
24102016.053323,1,6,51
24102016.053323,11,90,63
24102016.053323,60,96,183
24102016.053323,62,80,162
24102016.053323,70,58,146
24102016.053323,18,99,143
24102016.053323,80,15,155
24102016.053323,94,8,92
24102016.053323,94,86,164
24102016.053323,77,24,100
24102016.053323,39,90,148
24102016.053323,63,20,20
24102016.053323,56,88,120
24102016.053323,29,24,172
24102016.053323,54,3,193
24102016.053323,4,82,116
24102016.053323,96,41,52
24102016.053323,25,76,154
24102016.053323,73,97,185
24102016.053323,27,44,49
24102016.053323,46,96,189
24102016.053323,67,14,175
24102016.053323,26,44,25
24102016.053323,19,84,168
24102016.053323,62,5,60
24102016.053323,72,21,133
24102016.053323,79,82,96
24102016.053323,19,9,73
24102016.053323,23,93,197
24102016.053323,50,94,74
24102016.053323,2,57,56
24102016.053323,12,62,154
24102016.053323,51,97,84
24102016.053323,80,62,183
24102016.053323,49,56,159
24102016.053323,15,0,26
24102016.053323,60,49,194
24102016.053323,50,86,11
24102016.053323,60,82,66
24102016.053323,48,28,16
24102016.053323,64,3,52
24102016.053323,26,99,105
24102016.053323,75,25,123
24102016.053323,47,98,103
24102016.053323,73,45,139
24102016.053323,39,4,57
24102016.053323,64,56,113
24102016.053323,4,74,81
24102016.053323,25,28,102
24102016.053323,0,87,142
24102016.053323,93,61,149
24102016.053323,59,89,62
24102016.053323,13,34,75
24102016.053323,21,45,93
24102016.053323,12,38,60
24102016.053323,53,69,151
24102016.053323,64,15,14
24102016.053323,59,33,5
24102016.053323,32,75,64
24102016.053323,67,41,116
24102016.053323,77,48,57
24102016.053323,2,7,89
24102016.053323,4,68,97
24102016.053323,56,15,70
24102016.053323,86,73,26
24102016.053323,56,99,134
24102016.053323,83,50,121
24102016.053323,29,68,114
24102016.053323,14,17,187
24102016.053323,76,8,114
24102016.053323,51,69,109
24102016.053323,18,35,2
24102016.053323,35,88,99
24102016.053323,9,11,3
24102016.053323,11,8,134
24102016.053323,0,60,170
24102016.053323,16,89,178
24102016.053323,6,57,40
24102016.053323,8,45,23
24102016.053323,64,0,84
24102016.053323,9,78,58
24102016.053323,72,69,191
24102016.053323,92,55,16
24102016.053323,82,37,64
24102016.053323,4,98,26
24102016.053323,51,1,131
24102016.053323,82,70,145
24102016.053323,54,46,108
24102016.053323,17,78,173
24102016.053323,9,56,121
24102016.053323,42,79,74
24102016.053323,36,40,28
24102016.053323,31,36,80
24102016.053323,16,96,6
24102016.053323,49,6,175
24102016.053323,62,17,110
24102016.053323,50,73,8
24102016.053323,59,9,48
24102016.053323,10,72,169
24102016.053323,85,35,189
24102016.053323,22,33,10
24102016.053323,60,37,175
24102016.053323,32,13,183
24102016.053323,77,30,24
24102016.053323,29,37,173
24102016.053323,74,48,55
24102016.053323,23,27,178
24102016.053323,14,46,158
24102016.053323,48,12,179
24102016.053323,42,40,164
24102016.053323,17,34,71
24102016.053323,43,4,97
24102016.053323,16,35,5
24102016.053323,4,83,41
24102016.053323,26,93,120
24102016.053323,9,4,76
24102016.053323,96,92,5
24102016.053323,85,85,30
24102016.053323,49,85,83
24102016.053323,42,88,34
24102016.053323,56,75,125
24102016.053323,95,13,108
24102016.053323,15,89,172
24102016.053323,80,9,68
24102016.053323,45,53,125
24102016.053323,97,65,96
24102016.053323,22,81,29
24102016.053323,30,74,95
24102016.053323,83,13,155
24102016.053323,40,97,25
24102016.053323,18,48,147
24102016.053323,42,30,168
24102016.053323,24,88,187
24102016.053323,59,92,159
24102016.053323,71,94,140
24102016.053323,85,14,13
24102016.053323,79,12,134
24102016.053323,92,9,41
24102016.053323,47,14,124
24102016.053323,3,49,162
24102016.053323,74,98,192
24102016.053323,8,62,73
24102016.053323,76,66,47
24102016.053323,99,73,124
24102016.053323,98,18,162
24102016.053323,41,60,16
24102016.053323,74,53,55
24102016.053323,43,50,109
24102016.053323,56,80,7
24102016.053323,27,71,9
24102016.053323,55,59,7
24102016.053323,21,7,61
24102016.053323,12,45,123
24102016.053323,64,34,100
24102016.053323,65,76,168
24102016.053323,39,32,186
24102016.053323,70,99,117
24102016.053323,30,86,88
24102016.053323,53,73,120
24102016.053323,80,55,172
24102016.053323,97,86,6
24102016.053323,40,95,77
24102016.053323,38,29,99
24102016.053323,12,15,15
24102016.053323,73,8,114
24102016.053323,28,67,84
24102016.053323,12,76,177
24102016.053323,73,82,38
24102016.053323,17,76,123
24102016.053323,0,83,45
24102016.053323,78,18,6
24102016.053323,81,84,128
24102016.053323,22,27,182
24102016.053323,50,81,140
24102016.053323,48,90,120
24102016.053323,26,52,10
24102016.053323,79,7,62
24102016.053323,27,65,192
24102016.053323,62,57,187
24102016.053323,9,52,41
24102016.053323,0,14,45
24102016.053323,1,2,9
24102016.053323,42,27,80
24102016.053323,50,22,74
24102016.053323,91,68,106
24102016.053323,90,44,3
24102016.053323,24,11,60
24102016.053323,31,54,144
24102016.053323,59,5,180
24102016.053323,29,62,20
24102016.053323,96,96,156
24102016.053323,32,15,49
24102016.053323,77,39,53
24102016.053323,66,62,88
24102016.053323,75,51,61
24102016.053323,52,85,29
24102016.053323,4,11,130
24102016.053323,90,9,45
24102016.053323,64,22,105
24102016.053323,47,5,93
24102016.053323,76,6,199
24102016.053323,41,54,199
24102016.053323,89,14,30
24102016.053323,96,83,109
24102016.053323,51,6,25
24102016.053323,38,23,16
24102016.053323,97,54,73
24102016.053323,13,33,197
24102016.053323,19,55,115
24102016.053323,29,34,116
24102016.053323,60,49,183
24102016.053323,26,25,153
24102016.053323,34,38,11
24102016.053323,11,30,145
24102016.053323,45,66,187
24102016.053323,43,23,123
24102016.053323,72,41,118
24102016.053323,6,85,86
24102016.053323,18,15,122
24102016.053323,15,9,66
24102016.053323,27,41,174
24102016.053323,36,88,136
24102016.053323,18,24,124
24102016.053323,90,64,194
24102016.053323,97,88,124
24102016.053323,47,30,149
24102016.053323,33,22,117
24102016.053323,93,0,96
24102016.053323,54,22,184
24102016.053323,99,94,107
24102016.053323,49,49,74
24102016.053323,70,22,95
24102016.053323,42,20,38
24102016.053323,49,60,50
24102016.053323,28,98,22
24102016.053323,19,30,12
24102016.053323,33,17,44
24102016.053323,79,86,186
24102016.053323,39,61,107
24102016.053323,25,12,99
24102016.053323,71,1,31
24102016.053323,84,97,130
24102016.053323,17,75,38
24102016.053323,74,6,52
24102016.053323,43,84,68
24102016.053323,66,63,117
24102016.053323,85,36,35
24102016.053323,19,68,30
24102016.053323,3,19,155
24102016.053323,83,65,146
24102016.053323,85,37,48
24102016.053323,12,67,109
24102016.053323,87,50,30
24102016.053323,30,97,71
24102016.053323,76,9,60
24102016.053323,89,36,195
24102016.053323,26,50,80
24102016.053323,63,96,114
24102016.053323,20,62,8
24102016.053323,4,68,145
24102016.053323,67,77,184
24102016.053323,43,46,149
24102016.053323,6,28,21
24102016.053323,77,70,81
24102016.053323,60,97,125
24102016.053323,89,64,84
24102016.053323,55,74,180
24102016.053323,38,2,154
24102016.053323,65,27,124
24102016.053323,41,64,181
24102016.053323,46,88,93
24102016.053323,92,69,55
24102016.053323,77,98,14
24102016.053323,48,9,196
24102016.053323,88,44,142
24102016.053323,58,73,100
24102016.053323,86,47,78
24102016.053323,9,49,10
24102016.053323,61,12,37
24102016.053323,85,50,189
24102016.053323,60,7,62
24102016.053323,75,7,89
24102016.053323,99,50,160
24102016.053323,92,88,37
24102016.053323,90,23,137
24102016.053323,75,6,101
24102016.053323,9,93,26
24102016.053323,23,16,129
24102016.053323,32,52,11
24102016.053323,14,24,97
24102016.053323,31,28,40
24102016.053323,36,34,79
24102016.053323,14,72,198
24102016.053323,64,33,188
24102016.053323,68,68,24
24102016.053323,26,69,54
24102016.053323,23,70,39
24102016.053323,32,32,143
24102016.053323,86,70,19
24102016.053323,42,34,131
24102016.053323,51,59,62
24102016.053323,64,15,86
24102016.053323,15,51,89
24102016.053323,55,87,85
24102016.053323,86,65,74
24102016.053323,72,96,88
24102016.053323,71,1,154
24102016.053323,17,24,78
24102016.053323,76,49,43
24102016.053323,64,20,99
24102016.053323,13,35,180
24102016.053323,78,72,102
24102016.053323,43,72,98
24102016.053323,59,60,184
24102016.053323,18,73,176
24102016.053323,67,42,54
24102016.053323,37,37,107
24102016.053323,7,99,103
24102016.053323,65,18,111
24102016.053323,42,28,38
24102016.053323,88,11,12
24102016.053323,51,89,71
24102016.053323,36,95,50
24102016.053323,53,9,188
24102016.053323,19,83,134
24102016.053323,63,99,46
24102016.053323,49,97,79
24102016.053323,63,82,2
24102016.053323,41,98,8
24102016.053323,76,96,177
24102016.053323,92,2,166
24102016.053323,54,22,154
24102016.053323,10,62,155
24102016.053323,61,41,128
24102016.053323,94,85,51
24102016.053323,94,31,169
24102016.053323,78,86,169
24102016.053323,37,14,168
24102016.053323,68,53,86
24102016.053323,24,6,61
24102016.053323,52,88,40
24102016.053323,47,76,13
24102016.053323,81,49,13
24102016.053323,23,36,68
24102016.053323,96,46,115
24102016.053323,7,51,155
24102016.053323,82,69,43
24102016.053323,12,31,131
24102016.053323,3,41,56
24102016.053323,31,4,56
24102016.053323,96,92,153
24102016.053323,52,59,88
24102016.053323,28,10,68
24102016.053323,99,36,9
24102016.053323,21,2,98
24102016.053323,80,69,197
24102016.053323,3,94,171
24102016.053323,69,92,54
24102016.053323,60,30,125
24102016.053323,21,15,9
24102016.053323,36,50,44
24102016.053323,82,41,92
24102016.053323,54,62,11
24102016.053323,39,91,92
24102016.053323,30,36,122
24102016.053323,62,73,95
24102016.053323,33,39,128
24102016.053323,64,93,135
24102016.053323,58,42,46
24102016.053323,63,76,129
24102016.053323,28,55,22
24102016.053323,82,84,70
24102016.053323,11,69,177
24102016.053323,78,77,35
24102016.053323,26,5,100
24102016.053323,50,80,4
24102016.053323,75,46,102
24102016.053323,38,85,21
24102016.053323,9,73,125
24102016.053323,83,27,65
24102016.053323,69,97,35
24102016.053323,21,61,132
24102016.053323,34,29,92
24102016.053323,47,51,162
24102016.053323,93,70,153
24102016.053323,97,24,89
24102016.053323,95,91,61
24102016.053323,57,15,101
24102016.053323,10,65,170
24102016.053323,37,12,97
24102016.053323,89,72,167
24102016.053323,60,14,32
24102016.053323,38,57,88
24102016.053323,77,91,14
24102016.053323,60,3,189
24102016.053323,32,16,61
